Date,Open,High,Low,Close,Adj Close,Volume
2022-08-26,90.339996,90.489998,86.720001,86.809998,85.976219,7911500
2022-08-29,86.139999,86.430000,85.059998,85.349998,84.530243,7505300
2022-08-30,86.139999,86.230003,84.209999,84.430000,83.619080,8849400
2022-08-31,84.610001,85.940002,84.059998,85.220001,84.401497,9223100
2022-09-01,84.669998,86.209999,83.389999,86.169998,85.342369,7830800
2022-09-02,87.360001,89.029999,85.720001,86.400002,85.570160,9974400
2022-09-06,86.750000,86.839996,83.160004,85.129997,84.312355,10689300
2022-09-07,84.370003,87.260002,84.370003,86.860001,86.025742,7592700
2022-09-08,86.529999,88.489998,86.000000,88.440002,87.590569,8446700
2022-09-09,89.220001,89.820000,88.800003,89.459999,88.600769,5976200
2022-09-12,90.000000,91.040001,89.849998,90.150002,89.284142,8030800
2022-09-13,88.010002,88.680000,86.800003,87.050003,86.213921,7890700
2022-09-14,87.540001,88.110001,86.129997,87.180000,86.342667,8341100
2022-09-15,87.339996,89.459999,87.250000,88.260002,87.412300,8883100
2022-09-16,87.400002,87.699997,85.580002,87.430000,86.590271,20988900
2022-09-19,86.120003,89.019997,86.080002,88.720001,87.867882,6011500
2022-09-20,88.099998,88.449997,86.370003,87.190002,86.352577,8092300
2022-09-21,87.900002,89.150002,86.349998,86.360001,85.530548,9707800
2022-09-22,86.910004,87.250000,84.269997,84.769997,83.955811,8376300
2022-09-23,83.279999,83.690002,80.220001,81.510002,80.727127,9990500
2022-09-26,80.919998,81.660004,79.010002,79.760002,78.993935,8496000
2022-09-27,80.699997,80.849998,78.349998,79.480003,78.716629,6855400
2022-09-28,79.760002,81.889999,79.690002,81.470001,80.687515,6693500
2022-09-29,80.800003,81.029999,79.029999,79.860001,79.092972,5892700
2022-09-30,79.769997,81.160004,78.860001,79.010002,78.251137,8090900
2022-10-03,80.050003,80.980003,78.320000,80.379997,79.607979,8169200
2022-10-04,82.199997,84.739998,81.800003,83.970001,83.163498,7875000
2022-10-05,82.029999,83.589996,81.379997,83.110001,82.311760,5956500
2022-10-06,82.449997,83.190002,81.129997,81.309998,80.529045,6434800
2022-10-07,80.699997,80.790001,78.379997,78.930000,78.171906,7180900
2022-10-10,79.440002,79.720001,77.820000,78.410004,77.656906,5418000
2022-10-11,77.919998,78.410004,76.540001,77.000000,76.260445,6271100
2022-10-12,76.989998,77.800003,76.330002,76.599998,75.864281,6411600
2022-10-13,74.980003,79.660004,74.669998,79.320000,78.558159,11811500
2022-10-14,77.230003,79.059998,74.830002,75.300003,74.576775,13658500
2022-10-17,76.809998,78.239998,76.330002,77.139999,76.399101,11412400
2022-10-18,79.800003,80.589996,78.379997,79.440002,78.677010,9767800
2022-10-19,79.150002,79.589996,77.370003,77.639999,76.894295,7429600
2022-10-20,77.629997,78.540001,76.139999,76.599998,75.864281,7638100
2022-10-21,76.610001,79.529999,76.220001,79.220001,78.459122,8149000
2022-10-24,79.529999,81.099998,78.570000,79.430000,78.667107,8143300
2022-10-25,78.610001,80.669998,78.610001,80.510002,79.736732,8173600
2022-10-26,80.599998,82.050003,80.580002,80.910004,80.132896,7733400
2022-10-27,82.000000,82.480003,80.599998,80.690002,79.915001,6466400
2022-10-28,80.269997,82.300003,79.510002,82.220001,82.220001,7816100
2022-10-31,81.769997,83.360001,81.690002,82.169998,82.169998,9087400
2022-11-01,83.250000,83.970001,82.989998,83.720001,83.720001,8195600
2022-11-02,83.449997,86.720001,83.419998,84.370003,84.370003,10907500
2022-11-03,83.059998,84.629997,82.550003,83.620003,83.620003,6447200
2022-11-04,85.150002,85.750000,84.000000,84.849998,84.849998,6929700
2022-11-07,85.519997,86.129997,85.110001,85.570000,85.570000,4599600
2022-11-08,85.610001,86.230003,84.510002,85.279999,85.279999,4850300
2022-11-09,84.879997,85.339996,83.190002,83.449997,83.449997,5200800
2022-11-10,86.690002,88.980003,86.519997,88.800003,88.800003,10013900
2022-11-11,89.000000,91.690002,89.000000,90.779999,90.779999,9119100
2022-11-14,90.269997,91.360001,89.790001,89.809998,89.809998,4873400
2022-11-15,91.070000,91.860001,89.360001,90.500000,90.500000,7336100
2022-11-16,90.470001,90.470001,89.059998,89.820000,89.820000,4368600
2022-11-17,88.690002,89.120003,87.510002,88.949997,88.949997,4967300
2022-11-18,90.269997,90.370003,88.589996,89.199997,89.199997,5450700
2022-11-21,89.059998,89.680000,88.570000,89.080002,89.080002,4667100
2022-11-22,89.589996,90.190002,89.300003,89.669998,89.669998,3804100
2022-11-23,89.720001,90.449997,89.669998,89.930000,89.930000,4961400
2022-11-25,89.650002,91.080002,89.470001,90.910004,90.910004,2450100
2022-11-28,90.199997,91.099998,89.699997,89.889999,89.889999,6147700
2022-11-29,89.639999,91.470001,89.599998,91.080002,91.080002,5307100
2022-11-30,91.279999,93.250000,89.129997,93.070000,93.070000,10520600
2022-12-01,93.059998,93.489998,92.040001,93.000000,93.000000,7310400
2022-12-02,91.860001,92.660004,91.510002,92.099998,92.099998,5197800
2022-12-05,91.480003,91.720001,89.089996,89.809998,89.809998,8272500
2022-12-06,89.620003,89.760002,86.410004,87.510002,87.510002,10424700
2022-12-07,86.820000,88.029999,86.709999,87.279999,87.279999,7066700
2022-12-08,87.680000,88.790001,87.000000,88.690002,88.690002,6141400
2022-12-09,88.680000,89.760002,88.370003,89.470001,89.470001,6488300
2022-12-12,89.010002,91.330002,88.279999,91.120003,91.120003,7496200
2022-12-13,93.660004,95.160004,92.070000,92.709999,92.709999,10330500
2022-12-14,92.510002,92.680000,89.870003,90.500000,90.500000,7704600
2022-12-15,89.150002,89.190002,86.919998,87.790001,87.790001,8795200
2022-12-16,86.529999,86.870003,85.830002,86.860001,86.860001,17262000
2022-12-19,86.739998,87.040001,84.959999,85.550003,85.550003,5129600
2022-12-20,85.919998,86.449997,85.139999,85.160004,85.160004,5206800
2022-12-21,86.410004,87.820000,86.349998,86.870003,86.870003,5422400
2022-12-22,86.580002,86.580002,84.769997,86.370003,86.370003,5635200
2022-12-23,86.330002,86.580002,85.349998,86.110001,86.110001,3316100
2022-12-27,86.360001,86.360001,84.940002,85.059998,85.059998,7064700
2022-12-28,84.959999,85.209999,84.059998,84.459999,84.459999,3714900
2022-12-29,84.959999,85.589996,84.559998,85.239998,85.239998,3461700
2022-12-30,84.699997,85.199997,84.180000,85.019997,85.019997,4455300
2023-01-03,85.639999,86.599998,84.980003,85.720001,85.720001,5108900
2023-01-04,85.550003,87.349998,85.180000,86.650002,86.650002,7726800
2023-01-05,85.900002,86.169998,84.830002,85.919998,85.919998,5339900
2023-01-06,86.440002,87.959999,85.709999,87.559998,87.559998,5707600
2023-01-09,88.250000,88.910004,87.410004,87.639999,87.639999,5039400
